,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
635,2096.0,30.0,4.0,60.0,6756.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,6.0,1910.0,1950.0,4.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,1.0,3.0,5.0,0.0,5.0,0.0,481.0,481.0,0.0,4.0,0.0,0.0,899.0,0.0,0.0,899.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1930.0,2.0,1.0,200.0,0.0,4.0,1.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,9.0,2008.0,8.0,4.0
636,2097.0,50.0,4.0,44.0,5914.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,9.0,1890.0,1996.0,1.0,0.0,11.0,6.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,684.0,684.0,0.0,2.0,1.0,3.0,684.0,396.0,0.0,1080.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,5.0,6.0,1037.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,165.0,30.0,0.0,0.0,0.0,0.0,9.0,2008.0,8.0,4.0
637,2098.0,50.0,4.0,75.0,9000.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,6.0,1946.0,1950.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,445.0,5.0,0.0,459.0,904.0,0.0,0.0,1.0,0.0,904.0,595.0,0.0,1499.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,3.0,5.0,1959.0,2.0,3.0,869.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0
638,2099.0,20.0,4.0,62.0,7311.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,2.0,2.0,5.0,1946.0,1950.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,407.0,407.0,0.0,4.0,0.0,0.0,407.0,0.0,0.0,407.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,5.0,5.0,1949.0,2.0,1.0,297.0,0.0,4.0,2.0,76.0,0.0,120.0,0.0,0.0,0.0,0.0,3.0,2008.0,8.0,0.0
639,2100.0,20.0,4.0,103.0,12205.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,3.0,1.0,1949.0,1992.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,448.0,448.0,0.0,2.0,1.0,3.0,1588.0,0.0,0.0,1588.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,6.0,1.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,8.0,0.0
640,2101.0,190.0,4.0,69.0,9142.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,4.0,5.0,5.0,1900.0,2006.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,797.0,797.0,0.0,4.0,0.0,0.0,830.0,797.0,0.0,1627.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,10.0,6.0,0.0,5.0,5.0,1950.0,2.0,2.0,420.0,0.0,3.0,0.0,192.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,2008.0,8.0,4.0
641,2102.0,75.0,4.0,53.0,5350.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,4.0,7.0,8.0,1920.0,1965.0,1.0,0.0,11.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,1.0,116.0,5.0,0.0,508.0,624.0,0.0,0.0,1.0,3.0,730.0,720.0,0.0,1450.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,1935.0,2.0,1.0,288.0,3.0,4.0,2.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,8.0,4.0
642,2103.0,50.0,4.0,69.0,9143.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,5.0,7.0,1900.0,2003.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,346.0,346.0,0.0,0.0,1.0,3.0,709.0,308.0,0.0,1017.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1961.0,2.0,1.0,308.0,3.0,4.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0
643,2104.0,190.0,4.0,60.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,4.0,5.0,5.0,1920.0,1960.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,234.0,5.0,0.0,739.0,973.0,0.0,4.0,1.0,2.0,1377.0,973.0,0.0,2350.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,10.0,6.0,0.0,5.0,0.0,1930.0,2.0,2.0,393.0,3.0,4.0,2.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0
644,2105.0,70.0,4.0,60.0,6000.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,4.0,5.0,9.0,1905.0,2005.0,1.0,0.0,7.0,8.0,2.0,0.0,2.0,4.0,0.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,572.0,572.0,0.0,0.0,1.0,3.0,884.0,656.0,0.0,1540.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,6.0,6.0,3.0,0.0,0.0,4.0,5.0,0.0,240.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,8.0,4.0
645,2106.0,70.0,4.0,60.0,11340.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,4.0,2.0,1.0,1920.0,1950.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,723.0,723.0,0.0,4.0,0.0,3.0,723.0,363.0,0.0,1086.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,5.0,5.0,1920.0,2.0,2.0,400.0,0.0,3.0,0.0,0.0,24.0,144.0,0.0,0.0,0.0,0.0,11.0,2008.0,3.0,4.0
646,2107.0,70.0,4.0,60.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,4.0,7.0,7.0,1890.0,1999.0,1.0,0.0,11.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,2.0,5.0,0.0,5.0,0.0,1313.0,1313.0,1.0,2.0,1.0,3.0,1313.0,1182.0,0.0,2495.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,10.0,6.0,1.0,2.0,5.0,1950.0,2.0,2.0,342.0,3.0,1.0,2.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,8.0,4.0
647,2108.0,20.0,4.0,65.0,9750.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,5.0,6.0,1959.0,1959.0,1.0,0.0,7.0,8.0,1.0,164.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,200.0,5.0,0.0,784.0,984.0,0.0,2.0,1.0,3.0,984.0,0.0,0.0,984.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,6.0,0.0,5.0,5.0,1959.0,2.0,1.0,308.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0
648,2109.0,20.0,4.0,52.0,8516.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,2.0,4.0,6.0,1958.0,2006.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,869.0,869.0,0.0,4.0,1.0,3.0,1093.0,0.0,0.0,1093.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1959.0,2.0,1.0,308.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0
649,2110.0,30.0,3.0,55.0,7111.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,5.0,7.0,1928.0,1983.0,1.0,0.0,12.0,14.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,406.0,1.0,273.0,329.0,1008.0,0.0,4.0,1.0,3.0,1143.0,0.0,0.0,1143.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,3.0,5.0,1992.0,2.0,1.0,288.0,3.0,4.0,2.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
650,2111.0,50.0,4.0,1986.0,7425.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,7.0,1945.0,1950.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,672.0,672.0,0.0,2.0,1.0,3.0,1195.0,473.0,0.0,1668.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,8.0,6.0,0.0,5.0,1.0,1945.0,2.0,1.0,252.0,3.0,4.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,0.0
651,2112.0,50.0,3.0,5.0,7010.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,1935.0,1950.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,175.0,5.0,0.0,849.0,1024.0,0.0,4.0,1.0,3.0,1144.0,594.0,0.0,1738.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,2.0,5.0,1950.0,2.0,1.0,240.0,3.0,4.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
652,2113.0,50.0,4.0,50.0,5000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,1941.0,2006.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,600.0,5.0,0.0,72.0,672.0,0.0,0.0,1.0,3.0,832.0,378.0,0.0,1210.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,5.0,5.0,1941.0,2.0,1.0,240.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0
653,2114.0,70.0,4.0,59.0,5870.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,6.0,9.0,1900.0,2000.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,554.0,554.0,0.0,0.0,1.0,3.0,736.0,554.0,0.0,1290.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1926.0,2.0,1.0,200.0,0.0,4.0,2.0,38.0,112.0,0.0,0.0,0.0,0.0,400.0,4.0,2008.0,8.0,4.0
654,2115.0,50.0,4.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,7.0,1940.0,1989.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,521.0,5.0,0.0,460.0,981.0,0.0,0.0,1.0,3.0,1014.0,658.0,0.0,1672.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,5.0,1940.0,2.0,1.0,240.0,3.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
655,2116.0,30.0,4.0,50.0,6000.0,1.0,3.0,1.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,5.0,7.0,1924.0,2003.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,949.0,949.0,0.0,0.0,1.0,3.0,949.0,0.0,0.0,949.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,1.0,1.0,5.0,1924.0,2.0,2.0,370.0,3.0,4.0,2.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
656,2117.0,50.0,4.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,7.0,1937.0,2000.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,4.0,201.0,3.0,162.0,462.0,825.0,0.0,0.0,1.0,3.0,825.0,672.0,0.0,1497.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,2004.0,2.0,1.0,672.0,3.0,4.0,2.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0
657,2118.0,50.0,4.0,50.0,6000.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,5.0,1939.0,1950.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,264.0,5.0,0.0,475.0,739.0,0.0,0.0,1.0,3.0,874.0,468.0,0.0,1342.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,7.0,6.0,1.0,2.0,5.0,1939.0,2.0,1.0,240.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0
658,2119.0,45.0,4.0,50.0,5000.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,6.0,7.0,1926.0,1950.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,992.0,992.0,0.0,0.0,1.0,3.0,1013.0,0.0,0.0,1013.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1926.0,2.0,1.0,160.0,0.0,4.0,2.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0
659,2120.0,50.0,4.0,60.0,5520.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,1920.0,1997.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,68.0,5.0,0.0,497.0,565.0,0.0,4.0,1.0,3.0,565.0,651.0,0.0,1216.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,2.0,3.0,1920.0,1.0,1.0,355.0,0.0,4.0,2.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0
660,2121.0,20.0,4.0,99.0,5940.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,4.0,7.0,1946.0,1950.0,1.0,0.0,7.0,4.0,2.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,1.0,6.0,2540.0,25.0,2.0,0.0,4.0,1.0,0.0,896.0,0.0,0.0,896.0,6.0,4.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,0.0,5.0,5.0,1946.0,2.0,1.0,280.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,3.0,0.0
661,2122.0,50.0,4.0,52.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,4.0,7.0,1929.0,1950.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,80.0,5.0,0.0,624.0,704.0,0.0,0.0,1.0,3.0,624.0,512.0,0.0,1136.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1990.0,2.0,1.0,336.0,3.0,4.0,2.0,0.0,365.0,80.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,4.0
662,2123.0,30.0,4.0,2.0,6120.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,5.0,6.0,1945.0,1995.0,1.0,0.0,8.0,9.0,2.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,808.0,0.0,0.0,808.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,6.0,3.0,0.0,5.0,1.0,1925.0,2.0,1.0,164.0,3.0,4.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0
663,2124.0,50.0,4.0,52.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,5.0,1939.0,1950.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,2.0,4.0,300.0,3.0,240.0,449.0,989.0,0.0,4.0,1.0,3.0,1245.0,764.0,0.0,2009.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,7.0,3.0,1.0,2.0,5.0,1939.0,2.0,2.0,400.0,3.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,8.0,4.0
664,2125.0,70.0,4.0,51.0,6120.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,0.0,2.0,0.0,4.0,5.0,5.0,1923.0,1950.0,2.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0,203.0,5.0,0.0,897.0,1100.0,0.0,4.0,1.0,3.0,1226.0,676.0,0.0,1902.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,1960.0,2.0,2.0,576.0,3.0,4.0,2.0,0.0,139.0,55.0,0.0,0.0,0.0,0.0,10.0,2008.0,8.0,4.0
665,2126.0,50.0,3.0,60.0,9144.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,4.0,1915.0,2004.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,810.0,810.0,0.0,0.0,1.0,3.0,1170.0,546.0,0.0,1716.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,6.0,0.0,5.0,5.0,1970.0,2.0,2.0,672.0,3.0,4.0,2.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,8.0,4.0
666,2127.0,60.0,4.0,57.0,8094.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,1.0,3.0,6.0,8.0,1910.0,1983.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,196.0,5.0,0.0,1046.0,1242.0,0.0,2.0,1.0,3.0,1242.0,742.0,0.0,1984.0,0.0,0.0,2.0,0.0,5.0,1.0,3.0,8.0,6.0,0.0,5.0,5.0,8.0,3.0,1.0,360.0,4.0,5.0,2.0,64.0,0.0,180.0,0.0,0.0,0.0,1000.0,9.0,2008.0,8.0,4.0
667,2128.0,50.0,4.0,63.0,4347.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,0.0,6.0,8.0,1910.0,1950.0,2.0,0.0,7.0,8.0,2.0,0.0,2.0,4.0,0.0,2.0,1.0,3.0,5.0,0.0,5.0,0.0,796.0,796.0,0.0,0.0,1.0,3.0,825.0,784.0,0.0,1609.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,1910.0,2.0,1.0,228.0,0.0,1.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,8.0,4.0
668,2129.0,30.0,4.0,156.0,6291.0,0.0,0.0,3.0,0.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,6.0,6.0,1930.0,1950.0,1.0,0.0,9.0,14.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,768.0,768.0,0.0,4.0,1.0,3.0,768.0,0.0,0.0,768.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,6.0,0.0,5.0,5.0,1930.0,2.0,2.0,440.0,3.0,4.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
669,2130.0,70.0,4.0,60.0,10266.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,4.0,6.0,6.0,1952.0,1952.0,1.0,0.0,7.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,372.0,5.0,0.0,396.0,768.0,0.0,4.0,1.0,0.0,768.0,768.0,0.0,1536.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,1952.0,2.0,1.0,308.0,3.0,4.0,2.0,0.0,216.0,80.0,0.0,0.0,0.0,0.0,5.0,2008.0,0.0,0.0
670,2131.0,50.0,4.0,60.0,6876.0,1.0,3.0,0.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,6.0,6.0,1938.0,1958.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1272.0,1272.0,0.0,4.0,1.0,3.0,1272.0,0.0,697.0,1969.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,9.0,2.0,1.0,2.0,5.0,1938.0,2.0,2.0,400.0,3.0,4.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,0.0,4.0
671,2132.0,50.0,4.0,1.0,10320.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,5.0,6.0,1915.0,1978.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,880.0,880.0,0.0,2.0,1.0,3.0,880.0,428.0,0.0,1308.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1950.0,2.0,2.0,400.0,0.0,1.0,2.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,4.0,2008.0,8.0,4.0
672,2133.0,30.0,4.0,60.0,7200.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,2.0,6.0,7.0,1925.0,1992.0,1.0,0.0,10.0,12.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1040.0,1040.0,0.0,2.0,1.0,3.0,1040.0,0.0,0.0,1040.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1993.0,2.0,2.0,320.0,3.0,4.0,2.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0
673,2134.0,50.0,4.0,62.0,7006.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,6.0,6.0,1925.0,1950.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,121.0,5.0,0.0,647.0,768.0,0.0,4.0,1.0,3.0,788.0,448.0,0.0,1236.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,2.0,5.0,1985.0,2.0,1.0,384.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,3.0
674,2135.0,30.0,4.0,60.0,10320.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,7.0,2.0,0.0,2.0,5.0,8.0,1912.0,1991.0,1.0,0.0,11.0,13.0,2.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0,5.0,0.0,5.0,0.0,451.0,451.0,0.0,4.0,1.0,3.0,759.0,0.0,0.0,759.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1997.0,2.0,2.0,576.0,3.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,3.0,3.0
675,2136.0,190.0,4.0,60.0,10320.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,1.0,4.0,3.0,3.0,1915.0,1950.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,536.0,536.0,0.0,0.0,0.0,1.0,808.0,536.0,0.0,1344.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,8.0,6.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,42.0,0.0,204.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0
676,2137.0,20.0,3.0,82.0,9488.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,2.0,5.0,6.0,1947.0,1993.0,1.0,0.0,10.0,12.0,2.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1046.0,1046.0,0.0,2.0,0.0,3.0,1054.0,0.0,0.0,1054.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1947.0,2.0,1.0,240.0,3.0,4.0,2.0,0.0,60.0,122.0,0.0,0.0,0.0,0.0,9.0,2008.0,8.0,0.0
