Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
726.0,20.0,3.0,60.0,6960.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,6.0,1970.0,1970.0,1.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,375.0,1.0,239.0,250.0,864.0,1.0,4.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,5.0,5.0,1989.0,2.0,2.0,660.0,4.0,4.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,500.0,11.0,2009.0,8.0,4.0,120500.0
727.0,20.0,3.0,1800.0,21695.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,6.0,9.0,1988.0,2007.0,3.0,1.0,13.0,10.0,1.0,260.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,808.0,5.0,0.0,72.0,880.0,1.0,0.0,1.0,4.0,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,1.0,1988.0,0.0,2.0,540.0,4.0,4.0,2.0,292.0,44.0,0.0,182.0,0.0,0.0,0.0,12.0,2009.0,8.0,4.0,222000.0
728.0,20.0,3.0,64.0,7314.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,3.0,82.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,724.0,5.0,0.0,508.0,1232.0,1.0,0.0,1.0,4.0,1232.0,0.0,0.0,1232.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,2007.0,1.0,2.0,632.0,4.0,4.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,8.0,4.0,194500.0
729.0,90.0,3.0,85.0,11475.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,2.0,2.0,5.0,5.0,1958.0,1958.0,1.0,1.0,12.0,13.0,1.0,95.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,1584.0,1584.0,1.0,4.0,1.0,4.0,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,4.0,2.0,3.0,9.0,6.0,0.0,5.0,5.0,1968.0,2.0,3.0,888.0,4.0,4.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,0.0,0.0,110000.0
730.0,30.0,4.0,52.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,0.0,4.0,5.0,1925.0,1950.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,152.0,5.0,0.0,628.0,780.0,1.0,4.0,1.0,0.0,848.0,0.0,360.0,1208.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,1962.0,2.0,2.0,539.0,4.0,4.0,2.0,0.0,23.0,112.0,0.0,0.0,0.0,0.0,1.0,2009.0,8.0,4.0,103000.0
731.0,120.0,3.0,39.0,5389.0,1.0,0.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,4.0,2.0,8.0,5.0,1995.0,1996.0,1.0,1.0,5.0,5.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,1180.0,5.0,0.0,415.0,1595.0,1.0,0.0,1.0,4.0,1616.0,0.0,0.0,1616.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,4.0,1.0,1995.0,1.0,2.0,608.0,4.0,4.0,2.0,237.0,152.0,0.0,0.0,0.0,0.0,0.0,3.0,2010.0,8.0,4.0,236500.0
732.0,80.0,3.0,73.0,9590.0,1.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0,2.0,0.0,7.0,7.0,5.0,2003.0,2003.0,1.0,1.0,12.0,13.0,1.0,442.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,786.0,5.0,0.0,82.0,868.0,1.0,0.0,1.0,4.0,1146.0,0.0,0.0,1146.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,2003.0,0.0,2.0,438.0,4.0,4.0,2.0,160.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,4.0,187500.0
733.0,60.0,3.0,75.0,11404.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,5.0,1998.0,1999.0,1.0,1.0,12.0,13.0,1.0,202.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,252.0,5.0,0.0,901.0,1153.0,1.0,0.0,1.0,4.0,1153.0,878.0,0.0,2031.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,4.0,1.0,1998.0,0.0,2.0,541.0,4.0,4.0,2.0,192.0,84.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,222500.0
734.0,20.0,3.0,80.0,10000.0,1.0,3.0,3.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,2.0,5.0,6.0,1961.0,1983.0,3.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,594.0,5.0,0.0,270.0,864.0,1.0,0.0,1.0,4.0,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,1.0,1961.0,1.0,1.0,264.0,4.0,4.0,2.0,165.0,0.0,0.0,0.0,0.0,0.0,400.0,3.0,2009.0,8.0,4.0,131400.0
735.0,20.0,3.0,2001.0,8978.0,1.0,0.0,3.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,2.0,5.0,5.0,1968.0,1968.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,948.0,948.0,1.0,4.0,1.0,4.0,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,1968.0,2.0,1.0,300.0,4.0,4.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,3.0,108000.0
736.0,75.0,4.0,60.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,4.0,7.0,7.0,1914.0,1970.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0,4.0,390.0,5.0,0.0,490.0,880.0,2.0,1.0,0.0,4.0,880.0,888.0,0.0,1768.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,2.0,4.0,5.0,1914.0,2.0,2.0,320.0,4.0,4.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,8.0,4.0,163000.0
737.0,90.0,3.0,60.0,8544.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,2.0,2.0,3.0,4.0,1950.0,1950.0,1.0,1.0,11.0,11.0,2.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,6.0,6.0,0.0,5.0,5.0,1949.0,2.0,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,93500.0
738.0,60.0,3.0,72.0,10463.0,1.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,5.0,8.0,5.0,2005.0,2005.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,893.0,893.0,1.0,0.0,1.0,4.0,901.0,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,2005.0,0.0,3.0,800.0,4.0,4.0,2.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,8.0,4.0,239900.0
739.0,90.0,3.0,60.0,10800.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,5.0,5.0,1987.0,1988.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1200.0,5.0,0.0,0.0,1200.0,1.0,4.0,1.0,4.0,1200.0,0.0,0.0,1200.0,3.0,0.0,3.0,0.0,3.0,1.0,3.0,5.0,6.0,0.0,5.0,6.0,2.0,3.0,0.0,0.0,5.0,5.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,2.0,179000.0
740.0,60.0,3.0,65.0,9313.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7.0,5.0,2004.0,2004.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,864.0,864.0,1.0,0.0,1.0,4.0,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,2004.0,1.0,2.0,572.0,4.0,4.0,2.0,187.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,190000.0
741.0,70.0,4.0,60.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,0.0,5.0,5.0,7.0,1910.0,2002.0,1.0,1.0,13.0,15.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,264.0,264.0,1.0,0.0,1.0,4.0,768.0,664.0,0.0,1432.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,7.0,6.0,0.0,5.0,5.0,1910.0,2.0,2.0,360.0,4.0,2.0,2.0,270.0,0.0,112.0,0.0,0.0,0.0,0.0,5.0,2007.0,8.0,0.0,132000.0
742.0,20.0,3.0,65.0,6768.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,2.0,6.0,8.0,1961.0,1996.0,3.0,1.0,6.0,6.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,832.0,5.0,0.0,80.0,912.0,1.0,2.0,1.0,4.0,912.0,0.0,0.0,912.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,5.0,5.0,1962.0,2.0,1.0,288.0,4.0,4.0,2.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,8.0,4.0,142000.0
743.0,20.0,3.0,65.0,8450.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,7.0,5.0,2000.0,2001.0,1.0,1.0,12.0,13.0,1.0,108.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1349.0,1349.0,1.0,0.0,1.0,4.0,1349.0,0.0,0.0,1349.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,1.0,2000.0,2.0,2.0,539.0,4.0,4.0,2.0,120.0,55.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,8.0,4.0,179000.0
744.0,80.0,3.0,70.0,12886.0,1.0,0.0,3.0,0.0,4.0,0.0,19.0,2.0,2.0,0.0,7.0,5.0,6.0,1963.0,1999.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,0.0,444.0,5.0,0.0,76.0,520.0,1.0,0.0,1.0,4.0,1464.0,0.0,0.0,1464.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,6.0,3.0,1.0,4.0,1.0,1997.0,1.0,2.0,480.0,4.0,4.0,2.0,302.0,0.0,0.0,0.0,100.0,0.0,0.0,10.0,2009.0,8.0,4.0,175000.0
745.0,120.0,3.0,41.0,5395.0,1.0,0.0,1.0,0.0,4.0,0.0,22.0,2.0,2.0,4.0,2.0,8.0,5.0,1993.0,1993.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,733.0,5.0,0.0,604.0,1337.0,1.0,2.0,1.0,4.0,1337.0,0.0,0.0,1337.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,6.0,1.0,4.0,1.0,1993.0,1.0,2.0,462.0,4.0,4.0,2.0,96.0,0.0,70.0,168.0,0.0,0.0,0.0,10.0,2008.0,8.0,4.0,180000.0
746.0,60.0,3.0,4.0,8963.0,1.0,0.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,8.0,9.0,1976.0,1996.0,3.0,1.0,12.0,13.0,1.0,289.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,575.0,0.0,80.0,487.0,1142.0,1.0,0.0,1.0,4.0,1175.0,1540.0,0.0,2715.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,11.0,6.0,2.0,4.0,3.0,1994.0,0.0,2.0,831.0,4.0,4.0,2.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,8.0,4.0,299800.0
747.0,60.0,3.0,0.0,8795.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,7.0,5.0,2000.0,2000.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,300.0,5.0,0.0,652.0,952.0,1.0,0.0,1.0,4.0,980.0,1276.0,0.0,2256.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,4.0,3.0,2000.0,0.0,2.0,554.0,4.0,4.0,2.0,224.0,54.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,236000.0
748.0,70.0,4.0,65.0,11700.0,1.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,5.0,7.0,7.0,1880.0,2003.0,4.0,1.0,11.0,12.0,2.0,0.0,2.0,4.0,4.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,1240.0,1240.0,2.0,4.0,0.0,4.0,1320.0,1320.0,0.0,2640.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,8.0,6.0,1.0,2.0,5.0,1950.0,2.0,4.0,864.0,4.0,4.0,0.0,181.0,0.0,386.0,0.0,0.0,0.0,0.0,5.0,2009.0,8.0,4.0,265979.0
749.0,20.0,3.0,59.0,10593.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,2.0,7.0,5.0,1996.0,1996.0,3.0,1.0,12.0,13.0,1.0,338.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,919.0,5.0,0.0,801.0,1720.0,1.0,0.0,1.0,4.0,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,6.0,1.0,4.0,1.0,1996.0,0.0,2.0,527.0,4.0,4.0,2.0,240.0,56.0,154.0,0.0,0.0,0.0,0.0,3.0,2010.0,8.0,4.0,260400.0
750.0,50.0,3.0,50.0,8405.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,4.0,3.0,1945.0,1950.0,1.0,1.0,14.0,15.0,2.0,0.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,1088.0,441.0,0.0,1529.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,9.0,4.0,0.0,5.0,5.0,1945.0,2.0,1.0,240.0,4.0,4.0,0.0,92.0,0.0,185.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,98000.0
751.0,50.0,4.0,55.0,8800.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,4.0,7.0,1910.0,2004.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,0.0,576.0,576.0,1.0,2.0,1.0,4.0,792.0,348.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,3.0,0.0,5.0,6.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,8.0,4.0,96500.0
752.0,60.0,3.0,3.0,7750.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,660.0,660.0,1.0,0.0,1.0,4.0,660.0,660.0,0.0,1320.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,2003.0,0.0,2.0,400.0,4.0,4.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,8.0,4.0,162000.0
753.0,20.0,3.0,79.0,9236.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,6.0,5.0,1997.0,1997.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1200.0,5.0,0.0,279.0,1479.0,1.0,0.0,1.0,4.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,5.0,1.0,1997.0,1.0,2.0,576.0,4.0,4.0,2.0,168.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,8.0,4.0,217000.0
754.0,60.0,3.0,80.0,10240.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,8.0,5.0,2005.0,2005.0,1.0,1.0,12.0,13.0,1.0,178.0,2.0,4.0,2.0,2.0,3.0,2.0,5.0,0.0,5.0,0.0,1030.0,1030.0,1.0,2.0,1.0,4.0,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,6.0,1.0,2.0,1.0,2005.0,1.0,3.0,878.0,4.0,4.0,2.0,192.0,52.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,8.0,4.0,275500.0
755.0,20.0,3.0,61.0,7930.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,8.0,1969.0,2005.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,439.0,3.0,472.0,115.0,1026.0,1.0,2.0,1.0,4.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,5.0,5.0,1969.0,1.0,2.0,440.0,4.0,4.0,2.0,171.0,48.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,8.0,4.0,156000.0
756.0,160.0,1.0,34.0,3230.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,4.0,5.0,6.0,5.0,1999.0,1999.0,1.0,1.0,8.0,8.0,1.0,894.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,381.0,5.0,0.0,348.0,729.0,1.0,2.0,1.0,4.0,742.0,729.0,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1999.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,8.0,4.0,172500.0
757.0,60.0,3.0,68.0,10769.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,8.0,5.0,2007.0,2007.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,20.0,5.0,0.0,846.0,866.0,1.0,0.0,1.0,4.0,866.0,902.0,0.0,1768.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,2007.0,1.0,2.0,578.0,4.0,4.0,2.0,144.0,105.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,8.0,4.0,212000.0
758.0,60.0,3.0,265.0,11616.0,1.0,0.0,3.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,5.0,6.0,5.0,1978.0,1978.0,3.0,1.0,6.0,6.0,0.0,328.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,438.0,5.0,0.0,234.0,672.0,1.0,4.0,1.0,4.0,672.0,714.0,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,1.0,4.0,1.0,1978.0,0.0,2.0,440.0,4.0,4.0,2.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,8.0,0.0,158900.0
759.0,160.0,1.0,24.0,2280.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,3.0,5.0,7.0,5.0,1999.0,1999.0,1.0,1.0,8.0,8.0,1.0,360.0,3.0,4.0,2.0,2.0,3.0,3.0,0.0,549.0,5.0,0.0,195.0,744.0,1.0,2.0,1.0,4.0,757.0,744.0,0.0,1501.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,6.0,0.0,5.0,5.0,1999.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,8.0,4.0,179400.0
760.0,60.0,3.0,65.0,12257.0,1.0,0.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,5.0,1995.0,1995.0,1.0,1.0,12.0,13.0,1.0,513.0,2.0,4.0,2.0,2.0,3.0,0.0,3.0,56.0,0.0,64.0,1198.0,1318.0,1.0,0.0,1.0,4.0,1328.0,1203.0,0.0,2531.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,6.0,1.0,4.0,1.0,1995.0,1.0,3.0,752.0,4.0,4.0,2.0,222.0,98.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,8.0,4.0,290000.0
761.0,20.0,3.0,70.0,9100.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,6.0,6.0,1959.0,1959.0,3.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,612.0,5.0,0.0,252.0,864.0,1.0,0.0,1.0,4.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,5.0,2008.0,2.0,1.0,300.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,10.0,2009.0,8.0,4.0,127500.0
762.0,30.0,4.0,60.0,6911.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,5.0,5.0,1924.0,1950.0,1.0,1.0,13.0,14.0,2.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,405.0,5.0,0.0,740.0,1145.0,1.0,4.0,1.0,4.0,1301.0,0.0,0.0,1301.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,0.0,5.0,5.0,1965.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,8.0,4.0,100000.0
763.0,60.0,1.0,72.0,8640.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,5.0,2009.0,2009.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,24.0,5.0,0.0,732.0,756.0,1.0,0.0,1.0,4.0,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,6.0,0.0,5.0,1.0,2009.0,2.0,2.0,614.0,4.0,4.0,2.0,169.0,45.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,2.0,4.0,215200.0
764.0,60.0,3.0,82.0,9430.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,8.0,5.0,1999.0,1999.0,1.0,1.0,12.0,13.0,1.0,673.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1163.0,5.0,0.0,89.0,1252.0,1.0,0.0,1.0,4.0,1268.0,1097.0,0.0,2365.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,1999.0,1.0,3.0,856.0,4.0,4.0,2.0,0.0,128.0,0.0,0.0,180.0,0.0,0.0,7.0,2009.0,8.0,4.0,337000.0
765.0,120.0,3.0,30.0,9549.0,1.0,0.0,3.0,0.0,1.0,0.0,24.0,2.0,2.0,4.0,2.0,8.0,5.0,1995.0,1996.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,437.0,2.0,1057.0,0.0,1494.0,1.0,0.0,1.0,4.0,1494.0,0.0,0.0,1494.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,1995.0,0.0,2.0,481.0,4.0,4.0,2.0,0.0,30.0,0.0,0.0,216.0,0.0,0.0,4.0,2006.0,8.0,4.0,270000.0
766.0,20.0,3.0,75.0,14587.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,1.0,12.0,13.0,3.0,284.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,1498.0,1498.0,1.0,0.0,1.0,4.0,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,2008.0,0.0,2.0,592.0,4.0,4.0,2.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,6.0,5.0,264132.0
767.0,60.0,3.0,80.0,10421.0,1.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,5.0,7.0,5.0,1988.0,1988.0,1.0,1.0,6.0,6.0,1.0,42.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,394.0,5.0,0.0,586.0,980.0,1.0,4.0,1.0,4.0,980.0,734.0,0.0,1714.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,6.0,1.0,4.0,1.0,1988.0,2.0,2.0,496.0,4.0,4.0,2.0,228.0,66.0,156.0,0.0,0.0,0.0,500.0,3.0,2010.0,8.0,4.0,196500.0
